vacc;mspi;dyst;disg_sens;party;sys_jus
1;-0,07841425403715513;NA;-2,27054134061685353;NA;0,9552013076647274
1;0,38171828799016250;4;1,63338205911338052;NA;1,6188565542620663
1;0,36031677440749699;2;-0,02786194077182568;opposition;-0,0402815622312812
1;-0,74186117509979943;2;-0,57814901573379984;NA;1,6188565542620663
1;-0,53854679606447309;4;-0,20436911575962852;ruling party;1,6188565542620663
0;0,75624477568681658;4;-2,35360354061111376;ruling party;0,6233736843660577
0;-0,07841425403715513;4;0,13826245921669500;ruling party;0,6233736843660577
0;0,99166142509614230;2;-1,43991934067425054;nonVote;1,2870289309633967
1;0,45662358552949361;3;1,55031985911912051;NA;0,9552013076647274
1;1,52669926466279104;NA;-0,21771839790156317;NA;0,1256322494180534
1;0,97025991151347613;2;-0,02786194077182568;ruling party;-1,3675920554259595
0;0,27827763900727759;3;0,88582225916503776;ruling party;1,2870289309633967
1;1,49459699428879245;2;2,13175525907894237;ruling party;2,2825118008594059
1;0,88465385718281253;3;-1,10767054069720938;ruling party;1,6188565542620663
0;-0,93447479734379313;2;-0,11092414076608569;opposition;-0,7039368088286204
0;1,30198337204479841;3;-1,93829254063981260;NA;-1,0357644321272901
1;-1,65142550236310237;2;1,30113325913633981;ruling party;0,6233736843660577
1;-2,60379285679173744;1;-0,94154614070868881;NA;-1,0357644321272901
1;0,61713493739948821;NA;2,13175525907894237;NA;-0,8698506204779552
1;0,99166142509614230;3;-0,85848394071442846;opposition;-0,7039368088286204
1;-1,37588101498627835;2;1,21807105914207914;NA;0,9552013076647274
1;1,25918034487946673;3;1,05194665915355845;opposition;-0,0402815622312812
1;1,36618791279279650;1;-0,36011074074886673;opposition;-1,3675920554259595
1;0,40311980157282873;4;1,96563085909042190;ruling party;1,2870289309633967
NA;1,31268412883613150;NA;-1,68910594065703146;radicals;-1,0357644321272901
1;0,28541147686816587;2;-1,52298154066851077;nonVote;0,2915460610673880
1;-0,93447479734379313;3;-1,43991934067425054;ruling party;1,2870289309633967
0;1,47319548070612627;3;-1,68910594065703146;opposition;-1,0357644321272901
1;-0,12121728120248687;2;-0,02786194077182568;opposition;-1,0357644321272901
1;0,80974855964348147;3;0,05520025922243499;NA;-1,0357644321272901
1;-0,70262506686491188;4;-0,27704854075460639;ruling party;0,6233736843660577
0;-0,29242938986381461;4;0,73008063417579983;ruling party;1,2870289309633967
1;-0,77396344547379847;3;0,55357345918799705;opposition;-0,7039368088286204
1;-1,77983458385909787;NA;0,55357345918799705;ruling party;0,2915460610673880
1;1,24847958808813364;4;-1,27379494068572985;opposition;-0,3721091855299509
0;1,10936974980080527;4;1,13500885914781913;NA;-0,7039368088286204
1;-0,14529398398298621;2;0,52984140204677921;ruling party;1,6188565542620663
1;-0,29242938986381461;2;0,96888445915929844;opposition;0,6233736843660577
1;-1,35180431220577901;3;0,13826245921669500;ruling party;2,2825118008594059
1;-0,72045966151713359;2;0,30438685920521569;opposition;-0,0402815622312812
0;1,47319548070612627;4;1,19730550914351408;ruling party;1,1211151193140620
1;-2,32557318021707982;4;2,13175525907894237;ruling party;1,2870289309633967
1;0,26044304435505550;NA;0,96888445915929844;nonVote;-0,0402815622312812
1;-2,20786485551241674;NA;-0,69235954072590777;opposition;0,6233736843660577
1;-0,18542182195048487;3;-1,10767054069720938;ruling party;2,2825118008594059
1;-1,14848993317045256;4;0,55357345918799705;NA;-0,0402815622312812
1;-0,55994830964713893;4;-0,60929734073164743;ruling party;1,6188565542620663
1;-1,37320582578844519;2;0,80276005917077775;opposition;0,2915460610673880
0;0,63853645098215450;2;-0,85848394071442846;NA;-1,0357644321272901
0;1,52669926466279104;1;0,13826245921669500;opposition;-0,7039368088286204
1;1,52669926466279104;4;1,63338205911338052;ruling party;2,6143394241580751
0;-0,61345209360380382;4;1,30113325913633981;ruling party;1,6188565542620663
1;0,67063872135615310;3;-0,60929734073164743;ruling party;-0,0402815622312812
0;0,88465385718281253;3;-0,69235954072590777;nonVote;-0,3721091855299509
1;-0,34593317382047950;3;-1,35685714067999008;opposition;-0,7039368088286204
1;-0,39943695777714439;4;0,05520025922243499;ruling party;-0,0402815622312812
0;0,62783569419082130;4;-1,19073274069146984;radicals;-0,3721091855299509
1;-0,29242938986381461;3;-0,85848394071442846;ruling party;0,9552013076647274
1;0,43522207194682733;4;0,88582225916503776;ruling party;-1,3675920554259595
1;0,99166142509614230;1;0,05520025922243499;NA;-1,3675920554259595
1;0,02859331387617462;4;-0,11092414076608569;ruling party;-0,0402815622312812
1;-0,91307328376112717;2;0,22132465921095568;NA;-0,3721091855299509
0;0,67063872135615310;4;0,13826245921669500;ruling party;1,6188565542620663
1;-0,15331955157648625;4;-0,02786194077182568;ruling party;1,2870289309633967
1;0,39241904478149559;4;-0,02786194077182568;NA;1,2870289309633967
0;0,69739061333448549;4;-0,36011074074886673;ruling party;1,6188565542620663
1;0,83115007322614776;1;0,47051125919373638;radicals;-0,7039368088286204
1;0,34961601761616384;2;0,05520025922243499;ruling party;0,2915460610673880
1;0,02859331387617462;3;0,80276005917077775;ruling party;0,9552013076647274
0;1,36618791279279650;1;-2,02135474063407239;opposition;-1,3675920554259595
1;0,44592282873816047;1;-0,19398634076034602;nonVote;-0,0402815622312812
1;1,20567656092280173;1;-1,77216814065129191;opposition;-0,7039368088286204
0;-0,38606101178797814;2;-1,60604374066277122;ruling party;0,6233736843660577
1;1,22707807450546813;2;-1,10767054069720938;ruling party;0,9552013076647274
0;-0,72045966151713359;4;-0,36011074074886673;ruling party;0,6233736843660577
1;0,18910466574616924;2;-1,35685714067999008;opposition;-0,3721091855299509
1;-0,65625512076913561;NA;-0,44317294074312702;ruling party;0,9552013076647274
1;-0,66695587756046870;2;0,63663565918225706;opposition;-0,0402815622312812
1;-1,25549750108378233;2;1,21807105914207914;opposition;0,2915460610673880
1;-0,60007614761463768;2;-1,27379494068572985;opposition;-0,7039368088286204
1;-0,38160236312492302;4;2,13175525907894237;ruling party;1,6188565542620663
1;0,16770315216350298;2;-0,27704854075460639;opposition;-0,0402815622312812
1;-0,43153922815114337;2;-0,11092414076608569;opposition;-0,3721091855299509
1;0,21050617932883550;2;-1,02460834070294915;opposition;0,1256322494180534
1;0,10349861141550575;2;-0,02786194077182568;NA;1,2870289309633967
1;-1,23766290643156052;1;0,05520025922243499;opposition;-0,3721091855299509
0;-1,64339993476960267;NA;-0,94154614070868881;nonVote;-0,3721091855299509
0;NA;NA;1,55031985911912051;nonVote;NA
1;0,45662358552949361;2;0,96888445915929844;opposition;-1,3675920554259595
0;-1,14848993317045256;3;-0,27704854075460639;opposition;0,6233736843660577
1;-0,05701274045448887;2;-0,69235954072590777;opposition;-0,0402815622312812
1;0,25330920649416722;3;0,96888445915929844;ruling party;-0,0402815622312812
1;1,12007050659213836;1;0,05520025922243499;opposition;-0,7039368088286204
1;-0,23892560590714973;1;1,21807105914207914;nonVote;-1,3675920554259595
1;0,43522207194682733;3;-1,60604374066277122;NA;-0,7039368088286204
1;-2,84991026299239536;3;-2,35360354061111376;NA;-1,3675920554259595
1;0,15700239537217062;4;1,71644425910764120;opposition;-0,7039368088286204
1;0,18910466574616924;1;1,71644425910764120;NA;-0,0402815622312812
0;-0,43153922815114337;3;0,71969785917651707;ruling party;1,9506841775607355
1;0,18910466574616924;1;0,05520025922243499;NA;-0,0402815622312812
1;-1,40530809616244379;2;-2,27054134061685353;NA;1,9506841775607355
0;-0,19612257874181799;4;1,55031985911912051;nonVote;0,6233736843660577
1;-2,19716409872108409;2;-1,13881886569505686;opposition;0,2915460610673880
1;1,21637731771413504;1;-0,36011074074886673;opposition;-1,3675920554259595
NA;0,56363115344282333;NA;0,05520025922243499;NA;-0,0402815622312812
1;-1,44811112332777592;1;-0,60929734073164743;opposition;-0,7039368088286204
1;0,98096066830480921;2;0,05520025922243499;other;-0,3721091855299509
0;1,05586596584414028;2;-1,43991934067425054;opposition;0,9552013076647274
1;-1,57652020482377164;4;-0,02786194077182568;ruling party;0,1256322494180534
1;0,22120693612016787;4;-0,19398634076034602;opposition;0,6233736843660577
1;0,58503266702548962;NA;1,13500885914781913;opposition;-0,3721091855299509
0;-1,57652020482377164;2;-0,36011074074886673;opposition;-0,0402815622312812
1;-0,34593317382047950;4;1,05194665915355845;ruling party;0,9552013076647274
0;-1,15919068996178565;NA;-2,35360354061111376;NA;0,6233736843660577
0;0,13560088178950436;4;-0,94154614070868881;ruling party;NA
1;-0,39943695777714439;2;-0,36011074074886673;NA;0,6233736843660577
1;0,45662358552949361;3;1,63338205911338052;ruling party;2,2825118008594059
1;0,13560088178950436;4;1,05194665915355845;radicals;-0,7039368088286204
1;-0,18542182195048487;2;-0,69235954072590777;opposition;-0,3721091855299509
0;1,08796823621813887;NA;-0,48470404074025703;NA;0,2915460610673880
0;-0,67765663435180190;2;-1,02460834070294915;NA;-0,0402815622312812
1;1,52669926466279104;2;-1,49924948352729359;opposition;0,6233736843660577
1;-0,39943695777714439;1;-0,36011074074886673;opposition;-0,3721091855299509
1;-1,53371717765843973;2;-0,77542174072016812;opposition;-0,3721091855299509
1;1,31268412883613150;2;1,38419545913059983;opposition;-1,3675920554259595
1;-1,14848993317045256;NA;0,63663565918225706;ruling party;0,6233736843660577
1;0,40311980157282873;2;-0,77542174072016812;opposition;-1,0357644321272901
1;-0,97727782450912482;NA;-1,19073274069146984;ruling party;0,2915460610673880
1;-1,02008085167445706;1;-1,35685714067999008;NA;-1,3675920554259595
0;-0,53854679606447309;2;-0,19398634076034602;opposition;1,2870289309633967
1;-1,14848993317045256;NA;-0,36011074074886673;other;0,6233736843660577
1;0,56363115344282333;2;1,13500885914781913;NA;-0,0402815622312812
1;0,56363115344282333;4;-2,10441694062833307;ruling party;0,9552013076647274
1;-0,24962636269848287;3;1,05194665915355845;opposition;0,9552013076647274
1;-1,89754290856376073;2;-0,36011074074886673;opposition;-0,0402815622312812
1;0,99166142509614230;2;-0,27704854075460639;NA;0,6233736843660577
NA;-0,07841425403715513;NA;0,38744905919947636;ruling party;0,6233736843660577
1;0,73751845130198423;4;-1,35685714067999008;ruling party;1,9506841775607355
0;1,39829018316679510;3;0,47051125919373638;nonVote;0,6233736843660577
1;-1,79053534065043096;1;-1,60604374066277122;opposition;-0,7039368088286204
1;1,51599850787145796;1;1,13500885914781913;NA;-1,3675920554259595
1;1,52669926466279104;1;0,30438685920521569;NA;-1,3675920554259595
1;-0,60275133681247073;3;-0,85848394071442846;opposition;-1,3675920554259595
1;0,12490012499817124;NA;0,55357345918799705;ruling party;1,6188565542620663
0;0,13560088178950436;NA;0,38744905919947636;ruling party;1,2870289309633967
1;-1,56581944803243833;2;1,13500885914781913;NA;0,2915460610673880
NA;0,77764628926948287;2;-1,02460834070294915;radicals;1,2870289309633967
1;1,21637731771413504;2;-2,35360354061111376;opposition;-0,3721091855299509
0;0,32286412563783140;4;-1,93829254063981260;ruling party;0,9552013076647274
1;NA;NA;0,07596580922099999;NA;0,9552013076647274
0;0,51012736948615844;3;-0,39125906574671421;NA;-0,3721091855299509
1;1,51599850787145796;1;-0,36011074074886673;opposition;-1,3675920554259595
1;0,36031677440749699;2;-1,19073274069146984;NA;0,6233736843660577
1;1,50529775108012487;2;1,13500885914781913;ruling party;-1,3675920554259595
1;-0,78466420226513156;2;1,63338205911338052;ruling party;0,6233736843660577
1;1,52669926466279104;3;0,63663565918225706;opposition;-1,3675920554259595
1;-0,92377404055245993;1;-1,27379494068572985;nonVote;-1,0357644321272901
0;-0,30313014665514776;4;1,55031985911912051;ruling party;2,2825118008594059
1;0,45662358552949361;2;0,73008063417579983;opposition;-1,3675920554259595
1;0,55293039665149024;2;1,38419545913059983;opposition;-0,0402815622312812
1;1,31268412883613150;4;1,21807105914207914;opposition;-0,7039368088286204
1;0,34961601761616384;2;1,38419545913059983;opposition;-0,3721091855299509
1;1,52669926466279104;1;-0,60929734073164743;nonVote;-1,0357644321272901
0;1,51599850787145796;2;-0,36011074074886673;NA;0,2915460610673880
1;1,52669926466279104;1;-0,94154614070868881;opposition;-1,3675920554259595
0;1,20567656092280173;1;-0,52623514073738709;opposition;-1,3675920554259595
0;0,72414250531281799;3;-0,36011074074886673;ruling party;0,9552013076647274
1;-0,76326268868246538;1;-1,27379494068572985;opposition;-1,3675920554259595
1;0,99166142509614230;2;0,55357345918799705;ruling party;1,2870289309633967
1;1,52669926466279104;4;2,13175525907894237;opposition;-1,3675920554259595
1;-0,09981576761982137;4;1,13500885914781913;ruling party;0,6233736843660577
1;0,03929407066750775;1;-0,76503896572088559;NA;0,9552013076647274
1;-0,53854679606447309;1;-1,77216814065129191;NA;-0,3721091855299509
1;0,43522207194682733;1;-0,02786194077182568;opposition;-1,0357644321272901
1;1,50529775108012487;1;1,13500885914781913;opposition;-1,0357644321272901
0;1,47319548070612627;NA;2,13175525907894237;NA;-0,3721091855299509
1;0,37101753119883013;3;-1,35685714067999008;ruling party;0,6233736843660577
1;-0,45294074173380922;3;-0,02786194077182568;opposition;0,6233736843660577
1;-0,42083847135981023;NA;0,71969785917651707;NA;-1,3675920554259595
1;-0,60007614761463768;3;-0,60929734073164743;NA;0,6233736843660577
1;0,51012736948615844;2;0,96888445915929844;NA;1,6188565542620663
1;-1,68352777273710141;1;0,63663565918225706;NA;-0,0402815622312812
1;1,31268412883613150;1;0,71969785917651707;opposition;-0,3721091855299509
1;-2,00455047647709073;2;0,13826245921669500;opposition;-0,0402815622312812
0;0,94885839793081062;1;1,71644425910764120;ruling party;-0,0402815622312812
1;-0,04274506473271162;1;2,13175525907894237;ruling party;0,9552013076647274
0;0,37636790959449629;1;1,71644425910764120;nonVote;1,2870289309633967
1;0,29611223365949896;1;2,13175525907894237;opposition;-1,3675920554259595
1;-0,29242938986381461;4;0,13826245921669500;ruling party;-0,0402815622312812
0;0,63853645098215450;4;-0,53810116930799601;radicals;0,6233736843660577
1;-2,14366031476441909;4;-0,02786194077182568;ruling party;1,6188565542620663
0;-1,04148236525712279;NA;-0,44317294074312702;ruling party;0,2915460610673880
1;-1,39460733937111114;NA;-0,02786194077182568;NA;1,1211151193140620
0;NA;3;0,74342991631773481;ruling party;NA
1;-0,05701274045448887;3;-0,36011074074886673;radicals;-0,3721091855299509
1;-0,80606571584779751;NA;-0,69235954072590777;opposition;0,6233736843660577
1;0,45662358552949361;4;1,13500885914781913;opposition;1,2870289309633967
1;0,14630163858083750;4;-0,27704854075460639;ruling party;0,2915460610673880
NA;-0,07841425403715513;1;-0,11092414076608569;opposition;-1,3675920554259595
0;0,52082812627749164;3;0,63663565918225706;radicals;-0,7039368088286204
0;0,97025991151347613;1;-0,19398634076034602;opposition;-1,0357644321272901
1;0,52082812627749164;1;0,55357345918799705;opposition;-1,3675920554259595
1;0,23190769291150098;1;-0,85848394071442846;opposition;-0,7039368088286204
1;-1,73703155669376619;1;-1,60604374066277122;opposition;-0,7039368088286204
0;-0,81676647263913027;2;-0,11092414076608569;NA;0,6233736843660577
1;0,72414250531281799;3;-0,27704854075460639;opposition;-0,3721091855299509
1;0,04999482745884087;1;-1,60604374066277122;opposition;-0,3721091855299509
1;0,05534520585450706;1;-0,77542174072016812;opposition;-0,3721091855299509
1;-1,57652020482377164;1;-0,69235954072590777;radicals;-0,0402815622312812
1;0,43522207194682733;2;NA;opposition;-1,3675920554259595
0;1,48389623749745936;1;-1,19073274069146984;other;-1,3675920554259595
1;0,34961601761616384;1;0,13826245921669500;NA;-0,3721091855299509
1;-0,18542182195048487;4;1,46725765912485984;NA;-0,0402815622312812
1;0,56363115344282333;4;0,71969785917651707;opposition;0,6233736843660577
1;0,65993796456482001;4;1,30113325913633981;ruling party;-1,0357644321272901
1;1,51599850787145796;4;-0,44317294074312702;nonVote;-0,0402815622312812
1;1,52669926466279104;1;-0,36011074074886673;opposition;-0,7039368088286204
1;1,52669926466279104;1;-0,52623514073738709;nonVote;-1,0357644321272901
1;1,03446445226147410;2;1,79950645910190121;opposition;-1,0357644321272901
1;0,72414250531281799;NA;-0,44317294074312702;ruling party;1,6188565542620663
1;1,52669926466279104;1;1,63338205911338052;opposition;-1,3675920554259595
0;-0,06771349724582200;1;-0,52623514073738709;opposition;-1,3675920554259595
0;0,18910466574616924;2;-0,60929734073164743;nonVote;1,9506841775607355
1;-1,63002398878043642;4;1,05194665915355845;ruling party;-0,0402815622312812
1;0,84185083001748084;NA;0,13826245921669500;other;-0,7039368088286204
1;-0,27459479521159325;NA;1,38419545913059983;nonVote;-0,0402815622312812
0;-0,32453166023781321;4;-0,39125906574671421;opposition;-1,0357644321272901
1;0,18910466574616924;2;-1,27379494068572985;opposition;-0,0402815622312812
0;-1,99384971968575742;2;0,30438685920521569;NA;-1,3675920554259595
0;0,55293039665149024;2;-0,69235954072590777;opposition;-0,3721091855299509
1;0,56363115344282333;1;1,71644425910764120;opposition;1,2870289309633967
1;1,32338488562746459;1;0,47051125919373638;opposition;0,2915460610673880
1;-0,07841425403715513;2;-1,27379494068572985;opposition;-0,7039368088286204
1;-1,94034593572909264;2;-1,52298154066851077;opposition;-0,3721091855299509
0;0,56363115344282333;2;-0,77542174072016812;radicals;-0,0402815622312812
1;0,18910466574616924;1;-0,60929734073164743;opposition;0,9552013076647274
1;-0,27102787628114838;2;-0,19398634076034602;NA;-0,0402815622312812
1;0,32821450403349761;2;-0,44317294074312702;NA;1,2870289309633967
1;-1,14848993317045256;4;0,13826245921669500;ruling party;NA
1;NA;4;-0,02786194077182568;NA;1,1211151193140620
1;-0,98797858130045801;4;0,80276005917077775;ruling party;1,6188565542620663
0;-0,22109101125492836;4;0,55357345918799705;opposition;1,2870289309633967
0;-1,28759977145778137;1;0,55357345918799705;nonVote;-1,3675920554259595
0;-0,25676020055937110;2;-1,88637866564339962;ruling party;-0,7039368088286204
1;-2,08480615241208778;2;-0,11092414076608569;opposition;0,9552013076647274
1;-1,25549750108378233;2;0,13826245921669500;NA;-0,3721091855299509
0;0,09279785462417262;1;-0,60929734073164743;ruling party;0,9552013076647274
1;-0,14261879478515313;2;-0,19398634076034602;nonVote;0,6233736843660577
0;-0,07841425403715513;2;-0,19398634076034602;opposition;-0,0402815622312812
0;-0,85956949980446229;3;-0,02786194077182568;nonVote;0,6233736843660577
1;0,16770315216350298;3;-0,44317294074312702;NA;0,6233736843660577
0;-0,50644452569047416;3;-1,35685714067999008;ruling party;0,6233736843660577
1;0,14630163858083750;2;0,13826245921669500;NA;-0,0402815622312812
1;-1,14848993317045256;2;0,05520025922243499;ruling party;0,6233736843660577
1;-1,30900128504044710;4;0,38744905919947636;ruling party;0,9552013076647274
1;-0,57064906643847213;4;-0,36011074074886673;NA;-0,3721091855299509
1;-0,61345209360380382;4;0,63663565918225706;ruling party;1,6188565542620663
1;-0,62415285039513702;4;0,96888445915929844;opposition;1,2870289309633967
1;-0,68479047221269052;2;-0,36011074074886673;NA;-0,3721091855299509
1;1,51599850787145796;NA;0,13826245921669500;NA;-0,0402815622312812
1;1,51599850787145796;4;-1,35685714067999008;ruling party;0,2915460610673880
0;1,51599850787145796;3;-0,85848394071442846;radicals;0,2915460610673880
1;1,50529775108012487;4;-0,27704854075460639;ruling party;1,6188565542620663
0;1,09866899300947218;1;-1,35685714067999008;opposition;-1,3675920554259595
1;1,18427504734013556;2;1,71644425910764120;opposition;-0,7039368088286204
1;-2,88736291176206095;2;0,30438685920521569;ruling party;0,6233736843660577
1;-1,14848993317045256;3;0,30438685920521569;ruling party;0,9552013076647274
1;-0,64555436397780286;4;0,80276005917077775;ruling party;1,6188565542620663
NA;-1,13778917637911947;NA;-0,60929734073164743;NA;0,6233736843660577
0;-0,42083847135981023;3;-0,11092414076608569;opposition;1,6188565542620663
0;-0,38606101178797814;NA;-0,94154614070868881;opposition;-0,0402815622312812
1;1,13879683097697071;3;0,30438685920521569;ruling party;0,6233736843660577
1;0,51012736948615844;NA;0,80276005917077775;opposition;0,6233736843660577
1;0,99166142509614230;1;0,55357345918799705;opposition;-1,0357644321272901
1;0,75624477568681658;3;-0,52623514073738709;NA;-0,3721091855299509
1;-1,46951263691044187;1;-0,20436911575962852;NA;0,2915460610673880
0;-0,90237252696979409;NA;0,05520025922243499;ruling party;-0,0402815622312812
1;0,24260844970283410;2;-1,02460834070294915;ruling party;1,2870289309633967
0;0,99166142509614230;2;1,30113325913633981;nonVote;-0,0402815622312812
1;0,86325234360014635;2;NA;NA;-0,3721091855299509
1;NA;NA;-1,88637866564339962;NA;NA
1;0,68133947814748619;1;0,80276005917077775;opposition;-1,3675920554259595
1;-0,34593317382047950;1;-1,52298154066851077;opposition;-0,7039368088286204
0;-0,31383090344648085;3;-0,60929734073164743;NA;-0,0402815622312812
1;0,45662358552949361;4;1,55031985911912051;nonVote;-1,3675920554259595
1;0,99166142509614230;4;1,21807105914207914;opposition;-0,3721091855299509
1;-2,00455047647709073;2;0,38744905919947636;opposition;-0,3721091855299509
1;-0,80071533745213086;4;0,71969785917651707;ruling party;1,6188565542620663
0;-0,18542182195048487;1;1,30113325913633981;opposition;0,6233736843660577
1;0,71344174852148479;1;-0,94154614070868881;opposition;-1,3675920554259595
1;-1,99384971968575742;3;0,80276005917077775;NA;-0,3721091855299509
1;-0,04631198366315650;1;1,21807105914207914;opposition;-0,0402815622312812
1;0,89535461397414573;2;-0,19398634076034602;other;-1,0357644321272901
0;-0,70975890472580050;2;0,05520025922243499;other;-0,7039368088286204
1;-1,57652020482377164;2;-0,60929734073164743;nonVote;-0,3721091855299509
1;-0,66695587756046870;3;0,47051125919373638;nonVote;-1,0357644321272901
1;0,38171828799016250;2;-1,43991934067425054;NA;-0,0402815622312812
1;-0,26032711948981602;1;0,38744905919947636;opposition;0,2915460610673880
1;0,46732434232082670;2;0,88582225916503776;opposition;0,2915460610673880
1;-0,29242938986381461;1;0,38744905919947636;NA;-0,3721091855299509
1;-0,31918128184214706;1;-0,02786194077182568;nonVote;-0,7039368088286204
0;1,50529775108012487;4;1,13500885914781913;NA;-0,7039368088286204
1;1,52669926466279104;1;-0,52623514073738709;nonVote;-1,3675920554259595
1;-0,03561122687182338;2;0,13826245921669500;NA;-0,0402815622312812
1;-0,06057965938493375;3;-0,44317294074312702;NA;-0,7039368088286204
1;1,23777883129680055;4;1,55031985911912051;opposition;-1,3675920554259595
1;0,39241904478149559;3;-1,19073274069146984;ruling party;1,9506841775607355
1;-0,35663393061181259;3;-0,19398634076034602;NA;0,9552013076647274
0;-0,39943695777714439;3;-0,44317294074312702;ruling party;-0,3721091855299509
1;0,34961601761616384;2;0,38744905919947636;opposition;-0,0402815622312812
0;1,02376369547014101;2;0,88582225916503776;opposition;-1,3675920554259595
1;-0,08911501082848824;1;0,30438685920521569;opposition;-1,0357644321272901
1;0,02859331387617462;4;0,38744905919947636;ruling party;0,2915460610673880
1;-1,28224939306211483;4;0,47051125919373638;other;-0,0402815622312812
0;1,31268412883613150;4;0,05520025922243499;nonVote;1,2870289309633967
1;0,45662358552949361;2;0,05520025922243499;nonVote;-0,0402815622312812
1;0,57700709943198958;2;0,80276005917077775;opposition;-1,3675920554259595
1;-2,56098982962640509;2;-1,27379494068572985;opposition;-0,0402815622312812
1;0,83115007322614776;2;-0,77542174072016812;opposition;-0,0402815622312812
0;-0,69905814793446774;4;-0,85848394071442846;radicals;1,1211151193140620
0;-0,59205058002113797;1;-0,76503896572088559;opposition;0,6233736843660577
1;-0,07841425403715513;4;1,91816674480798754;opposition;-0,7039368088286204
0;0,56363115344282333;3;0,88582225916503776;nonVote;-0,3721091855299509
0;0,45662358552949361;4;-1,52298154066851077;radicals;-0,0402815622312812
0;0,57433191023415653;4;-1,43991934067425054;ruling party;-0,7039368088286204
1;1,10936974980080527;2;-0,02786194077182568;nonVote;0,2915460610673880
1;0,72414250531281799;NA;0,30438685920521569;opposition;-0,3721091855299509
1;-1,14848993317045256;NA;-1,04537389070151399;NA;0,6233736843660577
0;-0,26032711948981602;NA;0,47051125919373638;nonVote;-0,7039368088286204
1;-1,13778917637911947;1;-0,69235954072590777;opposition;-1,3675920554259595
1;-0,64555436397780286;3;0,22132465921095568;ruling party;-0,0402815622312812
1;1,52669926466279104;3;0,63663565918225706;opposition;1,6188565542620663
1;0,34961601761616384;1;-0,44317294074312702;radicals;-0,7039368088286204
0;-1,14848993317045256;2;0,38744905919947636;nonVote;-0,7039368088286204
1;1,47319548070612627;4;0,63663565918225706;nonVote;0,2915460610673880
1;-0,73116041830846668;3;0,63663565918225706;opposition;0,2915460610673880
0;-0,81676647263913027;3;-0,85848394071442846;nonVote;0,6233736843660577
1;-2,00455047647709073;2;-0,20436911575962852;opposition;-0,7039368088286204
0;-0,21752409232448350;4;0,38744905919947636;NA;-0,3721091855299509
1;-2,71080042470506699;1;-1,32570881568214261;opposition;-0,3721091855299509
1;-1,34110355541444615;4;0,22132465921095568;nonVote;-0,7039368088286204
0;-1,14848993317045256;3;-0,60929734073164743;ruling party;1,6188565542620663
1;-0,44223998494247613;2;0,30438685920521569;NA;-1,0357644321272901
1;-0,07841425403715513;4;0,30438685920521569;opposition;0,2915460610673880
1;0,99166142509614230;1;-0,69235954072590777;opposition;-0,3721091855299509
1;0,22120693612016787;3;0,47051125919373638;NA;-0,7039368088286204
1;1,15217277696613696;2;0,22132465921095568;NA;-1,0357644321272901
0;0,14630163858083750;1;0,13826245921669500;nonVote;-1,3675920554259595
1;0,67063872135615310;1;-0,60929734073164743;NA;-0,0402815622312812
0;0,99166142509614230;1;-0,52623514073738709;nonVote;-1,3675920554259595
1;0,25598439569200032;2;-0,69235954072590777;opposition;-1,0357644321272901
1;-0,62415285039513702;3;0,63663565918225706;ruling party;1,6188565542620663
1;0,99166142509614230;1;0,13826245921669500;nonVote;1,1211151193140620
1;0,61713493739948821;2;0,30438685920521569;nonVote;0,2915460610673880
0;0,64923720777348681;1;-0,27704854075460639;opposition;-0,3721091855299509
1;0,70274099173015170;NA;0,22132465921095568;NA;-1,0357644321272901
0;0,56363115344282333;2;0,47051125919373638;nonVote;0,9552013076647274
0;0,57700709943198958;1;0,54319068418871419;nonVote;-1,3675920554259595
1;0,13560088178950436;1;-0,52623514073738709;NA;-1,3675920554259595
1;-0,82746722943046336;1;-0,11092414076608569;ruling party;0,6233736843660577
1;-0,21752409232448350;4;0,33761173920291970;NA;0,6233736843660577
1;-1,90824366535509382;4;-0,69235954072590777;ruling party;1,9506841775607355
0;-0,18542182195048487;2;-0,36011074074886673;NA;-0,0402815622312812
1;1,52669926466279104;3;-0,11092414076608569;opposition;-1,3675920554259595
1;0,62783569419082130;NA;0,13826245921669500;opposition;1,6188565542620663
1;-1,04148236525712279;2;-0,11092414076608569;NA;0,2915460610673880
1;0,61713493739948821;2;0,63663565918225706;nonVote;-0,0402815622312812
1;0,62783569419082130;2;0,13826245921669500;opposition;0,2915460610673880
1;0,68133947814748619;2;0,55357345918799705;opposition;1,6188565542620663
1;-0,02491047008049025;2;0,05520025922243499;ruling party;1,9506841775607355
1;-0,22822484911581661;2;-0,36011074074886673;nonVote;-0,3721091855299509
1;0,01075871922395325;NA;-0,57814901573379984;ruling party;0,6233736843660577
1;0,77764628926948287;1;0,47051125919373638;opposition;-0,7039368088286204
1;-0,50644452569047416;1;0,05520025922243499;opposition;-0,3721091855299509
1;-0,06771349724582200;2;0,05520025922243499;ruling party;-1,3675920554259595
1;-2,21856561230374982;1;-1,77216814065129191;ruling party;2,2825118008594059
1;0,02859331387617462;1;-0,27704854075460639;opposition;-1,3675920554259595
1;1,52669926466279104;3;1,05194665915355845;ruling party;1,6188565542620663
1;-0,46631668772297546;NA;0,35630073420162850;ruling party;0,6233736843660577
1;0,45662358552949361;2;0,96888445915929844;opposition;0,9552013076647274
1;NA;4;0,55357345918799705;ruling party;0,9552013076647274
1;-0,02491047008049025;2;0,80276005917077775;opposition;-1,3675920554259595
